album_id|song_num|term_str|n
86|6|forty|1
86|6|guess|1
86|6|hit|6
86|6|hits|2
86|6|home|5
86|6|honestly|4
86|6|how|1
86|6|hush|1
86|6|i|3
86|6|im|1
86|6|in|1
86|6|is|2
86|6|it|12
86|6|just|1
86|6|kind|1
86|6|know|2
86|6|leave|2
86|6|liars|1
86|6|lights|1
86|6|line|1
86|6|lush|1
86|6|make|1
86|6|maybe|2
86|6|me|2
86|6|mine|1
86|6|much|1
86|6|musics|1
86|6|must|1
86|6|never|1
86|6|nights|1
86|6|no|9
86|6|not|3
86|6|nothings|1
86|6|of|3
86|6|oh|1
86|6|on|1
86|6|our|1
86|6|out|2
86|6|own|1
86|6|part|1
86|6|point|1
86|6|proof|1
86|6|real|2
86|6|right|1
86|6|road|1
86|6|said|1
86|6|saying|1
86|6|seven|1
86|6|sight|1
86|6|smart|3
86|6|so|2
86|6|sounds|1
86|6|stories|1
86|6|take|6
86|6|tell|2
86|6|thats|3
86|6|the|5
86|6|then|1
86|6|theres|1
86|6|they|1
86|6|this|1
86|6|til|6
86|6|time|3
86|6|to|1
86|6|too|1
86|6|tough|3
86|6|truth|1
86|6|try|2
86|6|until|1
86|6|up|1
86|6|us|8
86|6|used|1
86|6|want|2
86|6|wanted|12
86|6|we|25
86|6|well|1
86|6|were|1
86|6|what|3
86|6|whats|1
86|6|wheres|1
86|6|wont|15
86|6|wrong|2
86|6|yeah|5
86|6|you|23
86|6|your|18
86|6|youre|1
86|7|a|12
86|7|about|2
86|7|advantages|14
86|7|affinity|1
86|7|again|1
86|7|aggregate|1
86|7|all|5
86|7|amazed|1
86|7|an|3
86|7|and|25
86|7|anyway|2
86|7|are|2
86|7|as|1
86|7|at|2
86|7|away|2
86|7|back|3
86|7|be|2
86|7|because|3
86|7|been|6
86|7|being|7
86|7|black|1
86|7|blow|1
86|7|both|9
86|7|bridge|1
86|7|bruce|1
86|7|but|6
86|7|call|1
86|7|called|1
86|7|can|3
86|7|careful|1
86|7|come|1
86|7|coming|3
86|7|compromised|1
86|7|confusing|1
86|7|copout|1
86|7|could|1
86|7|couple|3
86|7|crosseyed|1
86|7|day|1
86|7|death|1
86|7|decision|2
86|7|define|1
86|7|desire|1
86|7|didnt|1
86|7|discovery|15
86|7|do|3
86|7|dont|1
86|7|down|1
86|7|drugs|1
86|7|each|4
86|7|eat|2
86|7|eating|1
86|7|entirely|1
86|7|every|1
86|7|fact|1
86|7|feel|2
86|7|filmed|1
86|7|for|4
86|7|from|15
86|7|fuck|1
86|7|gangplank|1
86|7|get|2
86|7|getting|1
86|7|give|1
86|7|goes|4
86|7|good|2
86|7|grip|1
86|7|hard|1
86|7|hat|1
86|7|have|11
86|7|home|3
86|7|honest|1
86|7|honestly|2
86|7|house|1
86|7|how|3
86|7|i|13
86|7|if|1
86|7|im|7
86|7|important|1
86|7|in|2
86|7|inside|2
86|7|instant|1
86|7|is|6
86|7|it|9
86|7|its|8
86|7|just|1
86|7|keystroke|1
86|7|kind|1
86|7|king|3
86|7|kissing|1
86|7|know|4
86|7|learned|1
86|7|left|1
86|7|like|3
86|7|little|1
86|7|lives|1
86|7|looking|1
86|7|lot|1
86|7|magazine|1
86|7|make|2
86|7|man|1
86|7|me|5
86|7|michael|1
86|7|more|1
86|7|much|2
86|7|musto|1
86|7|my|3
86|7|myself|1
86|7|neighbourhood|1
86|7|new|1
86|7|nice|3
86|7|night|1
86|7|no|1
86|7|not|1
86|7|nothing|1
86|7|nothings|1
86|7|now|2
86|7|occasion|1
86|7|of|12
86|7|oh|5
86|7|on|8
86|7|one|1
86|7|or|2
86|7|otherwise|1
86|7|our|1
86|7|out|1
86|7|outside|2
86|7|paralyzed|1
86|7|peace|1
86|7|person|1
86|7|perspective|1
86|7|place|1
86|7|places|1
86|7|plagiarized|1
86|7|planning|1
86|7|play|1
86|7|police|3
86|7|position|11
86|7|pow|90
86|7|president|1
86|7|pulled|1
86|7|pushed|1
86|7|put|1
86|7|reached|1
86|7|reclining|1
86|7|regret|1
86|7|relax|2
86|7|return|3
86|7|ridiculous|1
86|7|right|3
86|7|rinsed|1
86|7|say|1
86|7|see|2
86|7|serious|1
86|7|shit|1
86|7|should|2
86|7|shut|1
86|7|so|10
86|7|some|1
86|7|someone|1
86|7|stand|1
86|7|stay|1
86|7|stayed|1
86|7|that|4
86|7|thats|1
86|7|the|20
86|7|them|3
86|7|then|3
86|7|there|1
86|7|theres|8
86|7|they|1
86|7|thing|1
86|7|things|1
86|7|this|14
86|7|three|1
86|7|through|2
86|7|time|4
86|7|times|2
86|7|tired|1
86|7|to|18
86|7|tonight|1
86|7|totally|1
86|7|tough|2
86|7|try|1
86|7|tv|1
86|7|two|1
86|7|under|1
86|7|untied|1
86|7|until|1
86|7|up|3
86|7|uptight|1
86|7|us|1
86|7|use|1
86|7|used|1
86|7|vilanch|1
86|7|want|1
86|7|was|1
86|7|washed|1
86|7|waste|1
86|7|we|4
86|7|wears|1
86|7|weeks|2
86|7|well|2
86|7|what|2
86|7|whats|1
86|7|where|1
86|7|which|2
86|7|whole|1
86|7|will|2
86|7|wired|1
86|7|with|6
86|7|you|21
86|7|your|3
86|7|youre|1
86|7|yourself|1
86|8|a|1
86|8|all|1
86|8|and|11
86|8|asleep|2
86|8|babe|3
86|8|back|1
86|8|be|6
86|8|beat|1
86|8|but|4
86|8|calling|2
86|8|car|1
86|8|cold|1
86|8|come|6
86|8|constantly|1
86|8|creep|1
86|8|cry|1
86|8|darling|3
86|8|deep|1
86|8|dont|3
86|8|feet|2
86|8|full|1
86|8|girl|6
86|8|going|1
86|8|good|1
86|8|half|2
86|8|hands|1
86|8|heart|1
86|8|i|11
86|8|ill|6
86|8|im|5
86|8|in|1
86|8|inside|1
86|8|into|1
86|8|is|1
86|8|kids|1
86|8|live|5
86|8|me|13
86|8|mouth|1
86|8|move|1
86|8|my|10
86|8|nights|1
86|8|of|1
86|8|oh|3
86|8|on|3
86|8|phone|1
86|8|phoning|2
86|8|place|9
86|8|pulling|1
86|8|right|1
86|8|ring|1
86|8|show|3
86|8|sleep|6
86|8|somebodys|6
86|8|start|1
86|8|street|1
86|8|take|4
86|8|text|1
86|8|texting|2
86|8|the|15
86|8|their|2
86|8|this|1
86|8|to|10
86|8|too|1
86|8|up|2
86|8|wake|1
86|8|when|7
86|8|where|1
86|8|with|6
86|8|wont|4
86|8|work|1
86|8|world|2
86|8|wrapped|1
86|8|you|6
86|8|your|1
86|8|youre|1
86|9|a|5
86|9|about|3
86|9|afraid|4
86|9|after|1
86|9|again|1
86|9|all|2
86|9|already|1
86|9|and|18
86|9|any|1
86|9|are|1
86|9|around|1
86|9|as|1
86|9|because|1
86|9|better|3
86|9|break|2
86|9|but|2
86|9|can|4
86|9|carry|2
86|9|cause|1
86|9|chance|1
86|9|clear|1
86|9|couple|1
86|9|deal|1
86|9|do|2
86|9|dont|2
86|9|door|2
86|9|ever|1
86|9|everything|2
86|9|fall|1
86|9|feel|1
86|9|few|1
86|9|fickle|1
86|9|floor|1
86|9|for|1
86|9|forget|6
86|9|get|2
86|9|gets|1
86|9|grab|1
86|9|guess|1
86|9|has|1
86|9|head|1
86|9|home|9
86|9|i|2
86|9|if|4
86|9|into|2
86|9|is|3
86|9|it|8
86|9|its|2
86|9|just|1
86|9|know|4
86|9|knows|1
86|9|last|2
86|9|laughed|1
86|9|laws|1
86|9|lights|1
86|9|like|1
86|9|local|1
86|9|look|1
86|9|love|1
86|9|make|4
86|9|me|2
86|9|might|1
86|9|need|4
86|9|never|1
86|9|night|2
86|9|no|2
86|9|not|1
86|9|nothing|1
86|9|now|1
86|9|of|5
86|9|oh|1
86|9|ohoh|11
86|9|on|4
86|9|one|2
86|9|opens|1
86|9|over|1
86|9|past|1
86|9|perfect|1
86|9|place|1
86|9|real|1
86|9|right|2
86|9|ring|1
86|9|rock|1
86|9|rolling|1
86|9|rules|1
86|9|scream|1
86|9|should|1
86|9|shout|1
86|9|shut|2
86|9|so|6
86|9|sound|1
86|9|space|1
86|9|stay|1
86|9|still|1
86|9|stumble|1
86|9|such|1
86|9|sure|1
86|9|surrounded|1
86|9|take|2
86|9|talk|1
86|9|talking|1
86|9|tell|1
86|9|terrible|2
86|9|thankfully|1
86|9|that|3
86|9|the|11
86|9|there|1
86|9|things|4
86|9|this|3
86|9|though|1
86|9|time|1
86|9|times|1
86|9|to|1
86|9|trick|1
86|9|under|1
86|9|unsure|1
86|9|until|1
86|9|up|1
86|9|voice|1
86|9|waited|1
86|9|was|1
86|9|we|4
86|9|wed|1
86|9|weird|1
86|9|were|1
86|9|werent|2
86|9|what|8
86|9|when|1
86|9|will|1
86|9|wont|1
86|9|would|1
86|9|yeah|6
86|9|year|1
86|9|you|18
86|9|your|3
86|9|youre|8
87|1|about|1
87|1|all|1
87|1|alone|4
87|1|appreciate|1
87|1|behind|7
87|1|better|12
87|1|but|5
87|1|can|1
87|1|cant|1
87|1|crying|1
87|1|different|1
87|1|dont|1
87|1|down|1
87|1|enemies|1
87|1|for|4
87|1|have|1
87|1|i|9
87|1|in|5
87|1|it|7
87|1|its|1
87|1|know|12
87|1|learn|1
87|1|leave|4
87|1|leaving|4
87|1|like|1
87|1|live|4
87|1|make|1
87|1|me|14
87|1|mind|1
87|1|much|4
87|1|no|1
87|1|noise|1
87|1|not|5
87|1|on|1
87|1|only|1
87|1|outta|1
87|1|read|1
87|1|right|4
87|1|room|1
87|1|salt|4
87|1|should|20
87|1|slide|1
87|1|so|1
87|1|something|1
87|1|sound|1
87|1|start|1
87|1|takes|1
87|1|tell|1
87|1|than|12
87|1|that|13
87|1|the|4
87|1|theres|2
87|1|think|1
87|1|time|1
87|1|to|3
87|1|too|2
87|1|touch|1
87|1|turn|1
87|1|tv|1
87|1|void|1
87|1|wall|1
87|1|we|1
87|1|write|2
87|1|you|19
87|1|your|1
87|1|youre|5
87|1|yourself|1
87|2|a|2
87|2|about|1
87|2|above|3
87|2|all|2
87|2|alligators|1
87|2|am|1
87|2|among|2
87|2|an|1
87|2|and|3
87|2|any|1
87|2|anymore|2
87|2|awake|1
87|2|awkward|1
87|2|bats|1
87|2|become|1
87|2|been|1
87|2|before|1
87|2|blood|1
87|2|but|2
87|2|buzzards|1
87|2|can|3
87|2|cant|2
87|2|city|1
87|2|come|1
87|2|could|2
87|2|crux|1
87|2|crying|1
87|2|cut|1
87|2|day|1
87|2|days|1
87|2|demons|9
87|2|dims|1
87|2|do|4
87|2|dont|1
87|2|door|1
87|2|down|11
87|2|drowning|1
87|2|even|1
87|2|every|1
87|2|everyone|1
87|2|farther|1
87|2|feeling|1
87|2|fight|1
87|2|floor|1
87|2|fly|1
87|2|for|1
87|2|friends|1
87|2|from|1
87|2|fuck|1
87|2|get|2
87|2|god|1
87|2|goes|1
87|2|going|2
87|2|great|1
87|2|grew|1
87|2|hang|1
87|2|here|1
87|2|hide|1
87|2|huddle|1
87|2|i|35
87|2|im|2
87|2|in|6
87|2|into|1
87|2|is|2
87|2|it|7
87|2|its|1
87|2|ive|1
87|2|kept|1
87|2|know|1
87|2|less|1
87|2|light|1
87|2|limbs|1
87|2|long|1
87|2|look|1
87|2|love|2
87|2|man|1
87|2|me|3
87|2|more|1
87|2|my|12
87|2|never|1
87|2|new|1
87|2|night|1
87|2|no|1
87|2|not|3
87|2|now|2
87|2|of|4
87|2|oh|1
87|2|on|3
87|2|paint|1
87|2|palms|1
87|2|phase|1
87|2|places|1
87|2|pythons|1
87|2|rise|2
87|2|room|1
87|2|running|1
87|2|secretly|1
87|2|see|3
87|2|sewers|1
87|2|sight|1
87|2|sights|1
87|2|sincerely|1
87|2|sinking|1
87|2|sky|1
87|2|sleep|1
87|2|so|2
87|2|sour|1
87|2|start|1
87|2|stay|11
87|2|sudden|1
87|2|sun|1
87|2|sunlight|1
87|2|talk|1
87|2|that|3
87|2|the|21
87|2|them|1
87|2|then|1
87|2|there|1
87|2|think|2
87|2|through|1
87|2|to|3
87|2|tried|1
87|2|underwater|1
87|2|up|4
87|2|viewers|1
87|2|walk|1
87|2|wanna|1
87|2|whats|1
87|2|when|2
87|2|why|1
87|2|wish|2
87|2|with|14
87|2|wonder|1
87|2|worried|1
87|2|wrong|1
87|2|york|1
87|2|you|2
87|2|younger|1
87|3|a|3
87|3|about|2
87|3|above|1
87|3|ah|2
87|3|ahahahah|2
87|3|all|3
87|3|alone|3
87|3|alright|2
87|3|and|6
87|3|anybody|1
87|3|arms|2
87|3|around|1
87|3|ask|2
87|3|at|1
87|3|awake|1
87|3|back|3
87|3|balance|1
87|3|be|7
87|3|beautiful|2
87|3|behind|1
87|3|believe|1
87|3|bone|3
87|3|breaks|1
87|3|bright|2
87|3|bubbles|1
87|3|but|2
87|3|calm|2
87|3|can|1
87|3|cant|2
87|3|cap|3
87|3|careful|1
87|3|cause|1
87|3|cry|3
87|3|dead|7
87|3|devotion|1
87|3|do|2
87|3|dont|6
87|3|door|1
87|3|down|2
87|3|dumb|1
87|3|emotions|1
87|3|enough|1
87|3|evergreen|3
87|3|everyone|1
87|3|everything|4
87|3|faith|1
87|3|fear|1
87|3|fight|1
87|3|for|2
87|3|forget|1
87|3|freezing|1
87|3|front|1
87|3|get|2
87|3|gets|1
87|3|girls|1
87|3|gold|1
87|3|had|1
87|3|hang|1
87|3|hanging|2
87|3|hardly|1
87|3|have|2
87|3|head|1
87|3|hear|1
87|3|heaven|2
87|3|here|1
87|3|hit|1
87|3|houses|1
87|3|i|27
87|3|if|2
87|3|ill|3
87|3|im|9
87|3|in|3
87|3|is|7
87|3|it|8
87|3|its|4
87|3|keep|1
87|3|know|1
87|3|late|1
87|3|leave|3
87|3|let|2
87|3|light|2
87|3|love|4
87|3|loves|1
87|3|marbles|1
87|3|me|7
87|3|my|4
87|3|need|2
87|3|never|3
87|3|nevermind|2
87|3|night|2
87|3|not|5
87|3|of|3
87|3|on|5
87|3|ones|1
87|3|only|1
87|3|or|2
87|3|out|2
87|3|over|2
87|3|pat|3
87|3|play|2
87|3|rest|2
87|3|right|2
87|3|river|1
87|3|say|3
87|3|sea|2
87|3|see|6
87|3|seriously|6
87|3|sign|1
87|3|so|1
87|3|someone|1
87|3|somewhere|2
87|3|stand|1
87|3|stay|1
87|3|strange|1
87|3|supposed|1
87|3|swallow|3
87|3|table|2
87|3|that|1
87|3|the|24
87|3|there|1
87|3|they|2
87|3|things|1
87|3|think|2
87|3|this|1
87|3|time|2
87|3|tiny|1
87|3|tired|1
87|3|to|14
87|3|two|1
87|3|until|1
87|3|up|1
87|3|upon|1
87|3|wanna|1
87|3|want|2
87|3|was|1
87|3|went|1
87|3|what|3
87|3|whats|1
87|3|when|3
87|3|white|2
87|3|with|1
87|3|wont|1
87|3|you|2
87|3|yourself|3
87|4|a|3
87|4|always|1
87|4|and|3
87|4|anymore|1
87|4|are|5
87|4|at|1
87|4|awake|1
87|4|away|1
87|4|back|1
87|4|boiling|1
87|4|breaks|3
87|4|could|1
87|4|doesnt|1
87|4|door|1
87|4|far|1
87|4|feelings|1
87|4|find|1
87|4|fireproof|8
87|4|freezing|1
87|4|get|1
87|4|go|1
87|4|hands|1
87|4|hay|1
87|4|head|1
87|4|heart|3
87|4|hopeless|1
87|4|howd|1
87|4|i|4
87|4|in|1
87|4|is|1
87|4|isnt|1
87|4|it|1
87|4|its|3
87|4|jennifer|2
87|4|just|2
87|4|keep|3
87|4|leave|1
87|4|lot|1
87|4|matter|1
87|4|me|1
87|4|miles|1
87|4|million|1
87|4|my|2
87|4|needle|1
87|4|no|1
87|4|none|1
87|4|not|2
87|4|nothing|3
87|4|of|1
87|4|one|2
87|4|only|2
87|4|reason|1
87|4|say|1
87|4|secrets|1
87|4|sit|1
87|4|so|2
87|4|some|1
87|4|someone|1
87|4|tell|1
87|4|that|1
87|4|the|8
87|4|theres|1
87|4|to|2
87|4|until|1
87|4|waiting|1
87|4|was|1
87|4|water|1
87|4|way|2
87|4|what|1
87|4|who|1
87|4|wild|1
87|4|wish|2
87|4|you|9
87|4|your|3
87|4|youre|12
87|5|a|4
87|5|always|1
87|5|am|2
87|5|anymore|2
87|5|as|1
87|5|believe|1
87|5|but|4
87|5|cant|2
87|5|child|1
87|5|did|4
87|5|dont|8
87|5|down|7
87|5|drag|4
87|5|fast|1
87|5|fell|1
87|5|fiends|2
87|5|find|2
87|5|floor|2
87|5|go|1
87|5|gonna|1
87|5|harvard|4
87|5|here|5
87|5|hey|4
87|5|how|5
87|5|hurt|4
87|5|i|20
87|5|if|3
87|5|ill|2
87|5|in|4
87|5|into|4
87|5|is|4
87|5|joe|7
87|5|kind|1
87|5|knew|1
87|5|know|1
87|5|last|1
87|5|leave|1
87|5|love|5
87|5|me|11
87|5|never|2
87|5|now|1
87|5|of|2
87|5|oh|2
87|5|on|2
87|5|people|2
87|5|reach|4
87|5|rushing|8
87|5|say|6
87|5|sea|2
87|5|see|10
87|5|slide|2
87|5|so|1
87|5|sorry|4
87|5|stay|5
87|5|supposed|2
87|5|teach|4
87|5|tell|4
87|5|the|6
87|5|they|10
87|5|think|1
87|5|this|1
87|5|to|6
87|5|trouble|2
87|5|turning|2
87|5|under|1
87|5|virtue|4
87|5|was|1
87|5|waves|1
87|5|were|2
87|5|what|5
87|5|when|1
87|5|who|1
87|5|will|2
87|5|you|25
87|6|a|9
87|6|alive|2
87|6|all|7
87|6|am|2
87|6|and|4
87|6|are|2
87|6|arms|2
87|6|arrive|3
87|6|because|2
87|6|believe|4
87|6|but|2
87|6|by|1
87|6|cant|2
87|6|careful|1
87|6|ceiling|1
87|6|completely|1
87|6|could|2
87|6|die|1
87|6|face|2
87|6|fall|1
87|6|fever|2
87|6|fields|4
87|6|freezer|2
87|6|go|4
87|6|gonna|1
87|6|griever|4
87|6|heaven|4
87|6|heavenfaced|2
87|6|her|4
87|6|high|1
87|6|hit|1
87|6|how|1
87|6|i|14
87|6|if|1
87|6|im|3
87|6|in|10
87|6|its|4
87|6|lets|4
87|6|lose|1
87|6|love|4
87|6|me|1
87|6|miles|1
87|6|mind|2
87|6|my|4
87|6|no|1
87|6|not|2
87|6|now|2
87|6|off|1
87|6|ones|5
87|6|out|6
87|6|place|2
87|6|shes|2
87|6|someone|2
87|6|take|2
87|6|than|1
87|6|the|10
87|6|then|1
87|6|things|1
87|6|thousand|1
87|6|time|1
87|6|tougher|1
87|6|wait|4
87|6|walk|2
87|6|was|2
87|6|we|5
87|6|well|4
87|6|wish|2
87|6|with|4
87|6|wont|2
87|6|would|2
87|6|you|2
87|6|your|2
87|7|a|9
87|7|about|3
87|7|ahahahah|3
87|7|am|2
87|7|and|7
87|7|anymore|8
87|7|anyone|1
87|7|baby|2
87|7|bad|1
87|7|be|8
87|7|beer|1
87|7|before|2
87|7|brine|4
87|7|but|3
87|7|call|1
87|7|cant|2
87|7|changes|2
87|7|closer|1
87|7|cry|1
87|7|cup|2
87|7|dont|3
87|7|double|2
87|7|everybody|2
87|7|everything|2
87|7|feel|2
87|7|gave|1
87|7|get|4
87|7|got|1
87|7|great|2
87|7|here|1
87|7|hundred|2
87|7|i|25
87|7|ideas|1
87|7|im|3
87|7|in|6
87|7|is|6
87|7|it|5
87|7|jenny|4
87|7|jump|2
87|7|kind|1
87|7|knew|2
87|7|know|2
87|7|last|3
87|7|left|1
87|7|lift|2
87|7|like|2
87|7|lot|4
87|7|love|3
87|7|me|6
87|7|minds|1
87|7|of|7
87|7|oh|6
87|7|only|1
87|7|our|1
87|7|out|3
87|7|pain|2
87|7|pick|2
87|7|rain|2
87|7|sad|1
87|7|said|3
87|7|seeing|2
87|7|so|10
87|7|somebody|1
87|7|such|3
87|7|sucked|2
87|7|swamp|3
87|7|takes|4
87|7|tell|1
87|7|that|1
87|7|the|10
87|7|these|2
87|7|thing|1
87|7|think|2
87|7|thinking|1
87|7|this|5
87|7|thoughts|2
87|7|time|3
87|7|times|2
87|7|to|3
87|7|trouble|2
87|7|tylenol|1
87|7|under|4
87|7|up|4
87|7|vacant|7
87|7|waiting|4
87|7|want|1
87|7|was|1
87|7|we|8
87|7|were|8
87|7|whats|2
87|7|when|2
87|7|wish|2
87|7|wont|8
87|7|wouldnt|3
87|7|you|13
87|7|youd|1
87|7|your|3
87|7|youre|1
87|7|yourself|2
87|8|a|12
87|8|again|2
87|8|all|2
87|8|am|3
87|8|and|6
87|8|apart|2
87|8|at|2
87|8|be|2
87|8|brighten|3
87|8|bullets|2
87|8|but|4
87|8|cant|3
87|8|come|4
87|8|dead|3
87|8|die|3
87|8|dissolvable|1
87|8|dont|6
87|8|dying|2
87|8|effects|2
87|8|em|1
87|8|erase|1
87|8|everybody|2
87|8|face|1
87|8|faithless|1
87|8|favorite|2
87|8|figured|1
87|8|find|5
87|8|flowers|3
87|8|fruit|2
87|8|glass|2
87|8|god|2
87|8|gone|2
87|8|grace|5
87|8|graceless|6
87|8|hate|3
87|8|have|1
87|8|hear|2
87|8|how|4
87|8|i|14
87|8|if|3
87|8|im|6
87|8|imagine|3
87|8|in|6
87|8|invisible|1
87|8|is|2
87|8|it|2
87|8|itll|3
87|8|its|5
87|8|just|6
87|8|know|2
87|8|left|2
87|8|let|7
87|8|listen|2
87|8|loves|2
87|8|me|8
87|8|means|2
87|8|medicine|2
87|8|mind|3
87|8|missing|2
87|8|my|10
87|8|not|2
87|8|now|2
87|8|of|4
87|8|on|5
87|8|ones|2
87|8|out|1
87|8|place|3
87|8|powder|1
87|8|put|3
87|8|remind|2
87|8|roses|2
87|8|rosy|2
87|8|rotten|2
87|8|save|2
87|8|science|4
87|8|seams|2
87|8|self|2
87|8|shame|1
87|8|shelf|2
87|8|side|3
87|8|sunny|1
87|8|take|2
87|8|tasteless|1
87|8|that|2
87|8|the|23
87|8|them|2
87|8|there|1
87|8|theres|4
87|8|theyre|2
87|8|this|6
87|8|thoughts|2
87|8|through|8
87|8|to|8
87|8|took|2
87|8|trying|3
87|8|us|2
87|8|vase|3
87|8|vine|3
87|8|voice|2
87|8|walking|4
87|8|waste|4
87|8|weightless|1
87|8|went|2
87|8|what|2
87|8|white|2
87|8|windows|4
87|8|without|1
87|8|would|1
87|8|you|9
87|8|your|2
87|8|youre|3
87|9|a|3
87|9|along|1
87|9|alright|1
87|9|and|4
87|9|any|3
87|9|anything|2
87|9|anywhere|1
87|9|are|3
87|9|back|5
87|9|be|12
87|9|before|2
87|9|believe|1
87|9|blame|1
87|9|breakable|1
87|9|but|7
87|9|can|2
87|9|cant|1
87|9|change|1
87|9|city|2
87|9|clicks|1
87|9|coming|4
87|9|counting|1
87|9|cover|2
87|9|crush|1
87|9|dallas|2
87|9|dead|1
87|9|did|1
87|9|dont|3
87|9|easy|2
87|9|else|1
87|9|even|1
87|9|ever|3
87|9|everything|5
87|9|eyes|3
87|9|falling|2
87|9|far|2
87|9|for|2
87|9|friend|1
87|9|fuckup|1
87|9|gather|2
87|9|girl|1
87|9|grieve|1
87|9|guts|4
87|9|hate|1
87|9|hated|1
87|9|having|2
87|9|help|2
87|9|here|4
87|9|i|20
87|9|if|1
87|9|ill|5
87|9|im|4
87|9|in|7
87|9|inside|4
87|9|is|1
87|9|it|2
87|9|itll|4
87|9|joke|1
87|9|keep|6
87|9|kind|1
87|9|know|1
87|9|laugh|1
87|9|leave|1
87|9|little|1
87|9|living|1
87|9|lonely|1
87|9|losing|1
87|9|me|4
87|9|mind|1
87|9|my|12
87|9|need|2
87|9|never|2
87|9|nobody|1
87|9|not|4
87|9|of|1
87|9|or|1
87|9|out|3
87|9|realize|2
87|9|recognize|1
87|9|red|1
87|9|skeletons|4
87|9|skin|2
87|9|slipped|4
87|9|so|1
87|9|south|1
87|9|spill|4
87|9|summer|2
87|9|sympathize|1
87|9|tell|1
87|9|that|2
87|9|the|6
87|9|there|1
87|9|they|1
87|9|to|14
87|9|trouble|2
87|9|try|2
87|9|want|6
87|9|was|1
87|9|weird|1
87|9|when|1
87|9|where|4
87|9|while|1
87|9|who|1
87|9|will|4
87|9|with|1
87|9|wont|1
87|9|you|10
87|9|your|2
87|10|a|4
87|10|about|1
87|10|again|2
87|10|am|6
87|10|and|10
87|10|around|3
87|10|but|5
87|10|call|1
87|10|cannonballers|1
87|10|cant|3
87|10|car|1
87|10|davy|3
87|10|drove|1
87|10|family|1
87|10|feeling|5
87|10|from|1
87|10|front|1
87|10|full|1
87|10|garden|1
87|10|get|3
87|10|girl|8
87|10|good|3
87|10|got|1
87|10|grounded|3
87|10|gun|2
87|10|head|3
87|10|i|35
87|10|im|3
87|10|in|1
87|10|into|1
87|10|it|4
87|10|its|1
87|10|keep|5
87|10|know|4
87|10|laugh|1
87|10|look|3
87|10|lost|1
87|10|lot|2
87|10|my|11
87|10|need|8
87|10|never|1
87|10|no|1
87|10|of|4
87|10|one|1
87|10|out|1
87|10|party|1
87|10|percenter|2
87|10|punks|1
87|10|remember|1
87|10|said|1
87|10|saw|1
87|10|says|3
87|10|shit|1
87|10|should|1
87|10|smaller|9
87|10|some|1
87|10|sorry|1
87|10|taller|3
87|10|that|4
87|10|the|6
87|10|then|2
87|10|theres|1
87|10|things|3
87|10|to|2
87|10|tried|1
87|10|under|2
87|10|vines|1
87|10|was|4
87|10|when|1
87|10|you|3
87|10|your|1
87|11|a|7
87|11|advances|1
87|11|ahahahah|4
87|11|air|1
87|11|all|1
87|11|among|1
87|11|and|9
87|11|around|3
87|11|as|1
87|11|asleep|1
87|11|babe|1
87|11|baby|4
87|11|better|1
87|11|black|2
87|11|blue|3
87|11|briars|1
87|11|by|1
87|11|cant|3
87|11|cried|1
87|11|cries|2
87|11|dances|1
87|11|day|1
87|11|die|1
87|11|dinner|1
87|11|distance|1
87|11|down|3
87|11|em|1
87|11|eyes|3
87|11|fall|2
87|11|fish|1
87|11|free|1
87|11|fried|1
87|11|from|1
87|11|gets|1
87|11|go|2
87|11|got|6
87|11|guns|1
87|11|heard|2
87|11|help|3
87|11|her|1
87|11|humiliation|2
87|11|i|18
87|11|if|1
87|11|im|1
87|11|in|3
87|11|instant|1
87|11|is|2
87|11|it|4
87|11|job|1
87|11|la|1
87|11|laid|1
87|11|lays|2
87|11|leave|3
87|11|life|3
87|11|lights|3
87|11|list|1
87|11|little|5
87|11|lost|1
87|11|loud|1
87|11|me|6
87|11|menace|2
87|11|mine|1
87|11|moron|1
87|11|my|8
87|11|never|2
87|11|noses|1
87|11|of|6
87|11|off|1
87|11|on|2
87|11|one|1
87|11|other|1
87|11|out|1
87|11|over|2
87|11|paid|1
87|11|pool|1
87|11|pound|2
87|11|probably|1
87|11|retire|1
87|11|rings|2
87|11|roses|1
87|11|said|4
87|11|see|4
87|11|she|8
87|11|skies|4
87|11|so|1
87|11|sound|2
87|11|stars|2
87|11|surprise|2
87|11|survived|1
87|11|swimmin|1
87|11|taken|1
87|11|teething|1
87|11|that|2
87|11|the|18
87|11|then|3
87|11|they|1
87|11|things|1
87|11|thinner|1
87|11|this|1
87|11|to|4
87|11|today|3
87|11|town|1
87|11|tunnel|3
87|11|under|2
87|11|velvet|3
87|11|venice|2
87|11|vision|3
87|11|was|2
87|11|way|3
87|11|weak|2
87|11|week|2
87|11|went|1
87|11|while|1
87|11|white|4
87|11|who|1
87|11|will|1
87|11|withering|2
87|11|women|1
87|11|wore|3
87|11|youre|1
87|12|a|21
87|12|about|6
87|12|all|3
87|12|always|1
87|12|am|4
87|12|and|5
87|12|angeles|2
87|12|apart|4
87|12|are|1
87|12|around|2
87|12|ask|1
87|12|at|3
87|12|back|1
87|12|be|6
87|12|bona|1
87|12|brain|1
87|12|broken|2
87|12|but|1
87|12|came|1
87|12|cause|3
87|12|chair|4
87|12|coming|3
87|12|couldnt|2
87|12|crack|3
87|12|crowd|3
87|12|dance|2
87|12|didnt|6
87|12|disappeared|1
87|12|doll|3
87|12|dont|2
